phylotree_tip_name,Assembly.Identifier,Phylum,Class,Order,Family,Genus,Organism.Name,ln_Genome_size,eigenvector_1,eigenvector_2,eigenvector_3,eigenvector_4,eigenvector_5,eigenvector_6,eigenvector_7,eigenvector_8,eigenvector_9,eigenvector_10,eigenvector_11,eigenvector_12,Lifespan,log_lifespan
Phorcus_lineatus_ott1016187,GCA_921293015.1_xgPhoLine1.1,Mollusca,Gastropoda,Trochida,Trochidae,Phorcus,Phorcus lineatus,20.68020588,-0.064338323,0.007116306,0.0011314,5.75e-5,7.04041e-4,-4.29752e-4,-1.83674e-4,5.37e-5,9.41e-5,-1.45e-5,-0.01821732,-0.030780847,4927.5,8.502587039026876
Pinctada_imbricata_ott763333,GCA_033119305.1_ASM3311930v1,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada,Pinctada imbricata,20.71080939,-0.064992749,0.007322379,0.001188072,6.24e-5,7.93595e-4,-5.69529e-4,-2.92146e-4,1.54037e-4,3.05066e-4,1.22387e-4,0.097497368,0.019503385,2190,7.691656822810547
Pinna_nobilis_ott31389,GCA_016161895.1_ASM1616189v1,Mollusca,Bivalvia,Pterioida,Pinnidae,Pinna,Pinna nobilis,20.18965385,-0.064992445,0.007322284,0.001188046,6.24e-5,7.93555e-4,-5.6947e-4,-2.92103e-4,1.54002e-4,3.04994e-4,1.2235e-4,0.097467518,0.019496547,9344,9.142489705068009
Margaritifera_margaritifera_cumingii_ott733556,GCA_964021215.1_xbPinMarg1,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada,Pinctada margaritifera,20.9966902,-0.064992749,0.007322379,0.001188072,6.24e-5,7.93595e-4,-5.69529e-4,-2.92146e-4,1.54037e-4,3.05066e-4,1.22387e-4,0.097497368,0.019503385,2007.5,7.604645445820917
Pteria_penguin_ott335715,GCA_035048485.1_Ppen_2.0,Mollusca,Bivalvia,Pterioida,Pteriidae,Pteria,Pteria penguin,20.54737923,-0.064992709,0.007322367,0.001188068,6.24e-5,7.9359e-4,-5.69521e-4,-2.9214e-4,1.54032e-4,3.05056e-4,1.22382e-4,0.097493442,0.019502486,1405.25,7.247970501882184
Polydesmus_angustus_ott193759,GCA_034698085.1_ASM3469808v1,Arthropoda (Mandibulata),Diplopoda,Polydesmida,Polydesmidae,Polydesmus,Polydesmus angustus,19.10591441,-0.006680455,-0.04170755,-0.028348455,-0.001923909,-0.019644802,0.263603204,-0.098927243,0.010966701,0.018546799,4.96804e-4,4.86228e-4,-5.76417e-4,730,6.593044534142437
Tetranychus_urticae_ott106112,GCA_000239435.1_ASM23943v1,Arthropoda (Chelicerata),Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus urticae,18.32434047,-0.006705705,-0.040592277,-0.020530601,-0.002790728,-0.194183574,-0.027599928,-0.008766417,0.002121202,0.003710158,1.17079e-4,2.7178e-4,-3.11177e-4,50,3.912023005428146
Tetranychus_truncatus_ott827791,GCA_028476895.1_ASM2847689v1,Arthropoda (Chelicerata),Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus truncatus,18.20478649,-0.006705705,-0.040592277,-0.020530601,-0.002790728,-0.194183574,-0.027599928,-0.008766417,0.002121202,0.003710158,1.17079e-4,2.7178e-4,-3.11177e-4,48,3.871201010907891
Micromelon_nepouieana_ott44822,GCA_039654405.1_ASM3965440v1,Mollusca,Gastropoda,Acteonimorpha,Aplustridae,Bullina,Bullina lineata,20.29890114,-0.064222395,0.007080687,0.001121865,5.67e-5,6.90317e-4,-4.12371e-4,-1.72953e-4,4.88e-5,8.51e-5,-1.27e-5,-0.015914746,-0.026277535,47,3.8501476017100584
Centruroides_vittatus_ott988689,GCA_030686945.2_ASM3068694v2,Arthropoda (Chelicerata),Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides vittatus,20.44904467,-0.006690839,-0.040342238,-0.020317622,-0.002743707,-0.189519988,-0.02622242,-0.00813405,0.001881682,0.00327335,9.91e-5,2.29089e-4,-2.54504e-4,1460,7.286191714702382
Cloeon_dipterum_ott725593,GCA_949628265.1_ieCloDipt1.1,Arthropoda (Mandibulata),Insecta,Ephemeroptera,Baetidae,Cloeon,Cloeon dipterum,19.063275,-0.006649933,-0.042145553,-0.031828361,0.009028971,-0.00641753,0.03851487,0.050739616,-0.018981351,-0.034812968,-0.001477122,-5.82226e-4,0.001062817,235.6196319,5.462218775555485
Cordylochernes_scorpioides_ott26536,GCA_030710605.1_ASM3071060v1,Arthropoda (Chelicerata),Arachnida,Pseudoscorpiones,Chernetidae,Cordylochernes,Cordylochernes scorpioides,21.68619687,-0.006690481,-0.040336251,-0.020312553,-0.002742598,-0.189411073,-0.026191408,-0.008120262,0.001876764,0.003264446,9.88e-5,2.28269e-4,-2.53457e-4,365,5.8998973535824915
Ctenocephalides_felis_felis_ott372741,GCA_003426905.1_ASM342690v1,Arthropoda (Mandibulata),Insecta,Siphonaptera,Pulicidae,Ctenocephalides,Ctenocephalides felis,20.46895735,-0.007468837,-0.060969062,-0.067400988,0.074324144,0.022090889,-0.017910217,-0.007389327,-0.024165173,0.019634868,-0.194179497,3.2836e-4,-1.55476e-4,1095,6.9985096422506015
Antarctodrilus_proboscidea_ott219219,GCA_904063045.1_Dgyrociliatus_assembly,Annelida,Polychaeta,Dinophilidae,Dinophilidae,Dimorphilus,Dimorphilus gyrociliatus,18.17090114,-0.063457395,0.006837744,0.001054455,5.08e-5,5.80802e-4,-2.33537e-4,-3.07e-5,-7.71e-5,-1.73508e-4,-9.09e-5,-0.064788837,0.083891842,109,4.6913478822291435
Echinomermella_matsi_ott1067017,GCA_964256745.1_neEchMats5.1,Nematoda,Enoplea,Enoplida,Echinomermellidae,Echinomermella,Echinomermella matsi,17.82799914,-0.007944097,-0.086675021,0.085138292,0.001090702,0.010126357,-0.004734879,-0.00185064,4.91179e-4,8.61951e-4,2.73e-5,7.76e-5,-8.6700000000000007e-05,730,6.593044534142437
Enchytraeus_crypticus_ott249077,GCA_905160935.1_enchytraeus_crypticus_genome,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus crypticus,20.07930386,-0.063457395,0.006837744,0.001054455,5.08e-5,5.80802e-4,-2.33537e-4,-3.07e-5,-7.71e-5,-1.73508e-4,-9.09e-5,-0.064788837,0.083891842,370,5.91350300563827
Glomeris_marginata_ott274378,GCA_034696005.1_ASM3469600v1,Arthropoda (Mandibulata),Diplopoda,Glomerida,Glomeridae,Glomeris,Glomeris marginata,18.90933533,-0.006680093,-0.041701281,-0.028341295,-0.001923122,-0.019633392,0.26328908,-0.098758702,0.010938024,0.018496347,4.95071e-4,4.84496e-4,-5.74064e-4,3650,8.202482446576537
Glyphotaelius_pellucidus_ott3029760,GCA_936435175.1_iiGlyPell1.1,Arthropoda (Mandibulata),Insecta,Trichoptera,Limnephilidae,Glyphotaelius,Glyphotaelius pellucidus,20.75971705,-0.007535803,-0.062592799,-0.070658126,0.080915569,0.025329187,-0.029243713,-0.039470109,0.011768428,-0.007487151,0.011412022,-1.53e-5,-1.03e-7,334.5833333,5.812885976493235
Gyrodactylus_salaris_ott975572,GCA_000715275.1_Gsalaris_v1,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,Gyrodactylus salaris,18.02586859,-0.061742946,0.006302954,9.08929e-4,3.85e-5,3.59419e-4,8.11e-5,1.8694e-4,-2.11825e-4,-4.34884e-4,-1.22451e-4,-0.077470314,0.113892208,58,4.060443010546419
Hermodice_carunculata_ott388241,GCA_964020975.1_waHerCaru1.1,Annelida,Polychaeta,Eunicida,Amphinomidae,Hermodice,Hermodice carunculata,21.46687983,-0.063413728,0.006824694,0.001051072,5.06e-5,5.76516e-4,-2.29998e-4,-3e-5,-7.45e-5,-1.6749e-4,-8.69e-5,-0.06184173,0.079514961,3285,8.09712193091871
Ischnura_elegans_ebneri_ott5015555,GCA_921293095.2_ioIscEleg1.2,Arthropoda (Mandibulata),Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura elegans,21.26719083,-0.006639162,-0.041906811,-0.031396591,0.008297985,-0.006701614,0.038641222,0.049308826,-0.01861181,-0.034156657,-0.001456334,-6.0852e-4,0.001098324,69,4.23410650459726
Leuctra_nigra_ott1002096,GCA_934045905.1_ipLeuNigr2.1,Arthropoda (Mandibulata),Insecta,Plecoptera,Leuctridae,Leuctra,Leuctra nigra,20.10020102,-0.006675237,-0.042624904,-0.032522776,0.009687698,-0.006441089,0.04112898,0.057126369,-0.022766036,-0.042105623,-0.001910943,-7.3142e-4,0.0014226,730,6.593044534142437
Lingula_anatina_ott1027439,GCA_001039355.2_LinAna2.0,Brachiopoda,Lingulata,Lingulida,Lingulidae,Lingula,Lingula anatina,19.82255889,-0.06373701,0.006930574,0.001081389,5.33e-5,6.30533e-4,-3.31933e-4,-1.19778e-4,1.85e-5,2.71e-5,-1.2e-5,-0.010575216,0.0016093,2920,7.979338895262328
Liposcelis_bostrychophila_ott1076848,GCA_037577465.1_SWU_Lb_1.0,Arthropoda (Mandibulata),Insecta,Psocoptera,Liposcelididae,Liposcelis,Liposcelis bostrychophila,19.49112442,-0.006836539,-0.045952898,-0.037970389,0.016990471,-0.004800414,0.056532919,0.125832354,-0.127051694,-0.302690422,0.008902619,0.001630664,-0.001629226,250,5.521460917862246
Meganyctiphanes_norvegica_ott151806,GCA_964058975.1_Mnor_HA_v2,Arthropoda (Mandibulata),Crustacea,Euphausiacea,Euphausiidae,Meganyctiphanes,Meganyctiphanes norvegica,23.70556522,-0.007449128,-0.060235234,-0.064760537,-0.122190065,0.025018435,-0.019743672,-0.008406011,0.002048612,0.003589209,1.13928e-4,9.55e-5,-1.24361e-4,730,6.593044534142437
Nautilus_pompilius_ott616359,GCA_018389105.1_ASM1838910v1,Mollusca,Cephalopoda,Nautilida,Nautilidae,Nautilus,Nautilus pompilius,20.40721086,-0.064321261,0.007110244,0.001129529,5.73e-5,7.00035e-4,-4.20441e-4,-1.74645e-4,4.43e-5,7.5e-5,-1.28e-5,-0.013852602,-0.006220383,6326.666667,8.752528783548497
Onchidella_celtica_ott162894,GCA_963931925.1_xgOncCelt3.1,Mollusca,Gastropoda,Systellommatophora,Onchidiidae,Onchidella,Onchidella celtica,20.85519716,0,0,0,0,0,0,0,0,0,0,0,0,1095,6.9985096422506015
Oratosquilla_oratoria_ott749574,GCA_046742065.1_ASM4674206v1,Arthropoda (Mandibulata),Crustacea,Stomatopoda,Squillidae,Oratosquilla,Oratosquilla oratoria,21.81035336,-0.00743477,-0.059912994,-0.064177788,-0.120407578,0.024499283,-0.01889857,-0.007889273,0.001853756,0.003233741,9.94e-5,8.3e-5,-1.05651e-4,1460,7.286191714702382
Prionchulus_punctatus_ott577256,GCA_034698125.1_ASM3469812v1,Nematoda,Enoplea,Mononchida,Mononchidae,Prionchulus,Prionchulus punctatus,18.53141046,-0.007944087,-0.086674733,0.085137815,0.001090692,0.010126226,-0.004734754,-0.00185057,4.91151e-4,8.619e-4,2.73e-5,7.76e-5,-8.6700000000000007e-05,200,5.298317366548036
Protopolystoma_xenopodis_ott825123,GCA_900617795.1_P_xenopodis_South_Africa_001_upd,Platyhelminthes,Monogenea,Polystomatidea,Polystomatidae,Protopolystoma,Protopolystoma xenopodis,20.24093803,-0.061742946,0.006302954,9.08929e-4,3.85e-5,3.59419e-4,8.11e-5,1.8694e-4,-2.11825e-4,-4.34884e-4,-1.22451e-4,-0.077470314,0.113892208,609.3333333,6.412365463291281
Streblospio_benedicti_ott58635,GCA_019095985.1_ASM1909598v1,Annelida,Polychaeta,Spionida,Spionidae,Streblospio,Streblospio benedicti,20.36866459,-0.063456404,0.006837447,0.001054378,5.08e-5,5.80703e-4,-2.33454e-4,-3.06e-5,-7.7e-5,-1.73358e-4,-9.08e-5,-0.064713338,0.083777773,385.3333333,5.954108760477708
Strigamia_maritima_ott274999,GCA_000239455.1_Smar_1.0,Arthropoda (Mandibulata),Chilopoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia maritima,18.98719155,-0.006679989,-0.04169947,-0.028339221,-0.001922894,-0.019630068,0.263196503,-0.098708556,0.010929347,0.018481053,4.94539e-4,4.83963e-4,-5.73333e-4,2190,7.691656822810547
Theodoxus_fluviatilis_ott738426,GCA_034096865.1_UHGW_Tflu_1.1,Mollusca,Gastropoda,Cycloneritida,Neritidae,Theodoxus,Theodoxus fluviatilis,20.76473733,-0.064172077,0.007065299,0.001117767,5.64e-5,6.84512e-4,-4.05243e-4,-1.68673e-4,4.69e-5,8.17e-5,-1.21e-5,-0.015086426,-0.024707712,1277.5,7.1526603220778595
Timema_cristinae_ott814238,GCA_039000515.1_ASM3900051v1,Arthropoda (Mandibulata),Insecta,Phasmatodea,Timematidae,Timema,Timema cristinae,20.99629033,-0.006675237,-0.042624904,-0.032522776,0.009687698,-0.006441089,0.04112898,0.057126369,-0.022766036,-0.042105623,-0.001910943,-7.3142e-4,0.0014226,121.6666667,4.801285065188354
Tylodina_fungina_ott637191,GCA_031762815.1_ASM3176281v1,Mollusca,Gastropoda,Umbraculida,Tylodinidae,Tylodina,Tylodina fungina,20.32961301,-0.064822233,0.007267317,0.001172511,6.1e-5,7.66669e-4,-5.18932e-4,-2.45253e-4,8.96e-5,1.61992e-4,-3.28e-5,-0.042501157,-0.093765476,365,5.8998973535824915
Idiosepius_notoides_ott362798,GCA_036873565.1_ASM3687356v1,Mollusca,Cephalopoda,Idiosepida,Idiosepiidae,Xipholeptos,Xipholeptos notoides,20.77337484,-0.064322518,0.007110629,0.001129632,5.73e-5,7.00182e-4,-4.20622e-4,-1.74752e-4,4.44e-5,7.51e-5,-1.29e-5,-0.013870343,-0.006229508,160.8018868,5.080173090506871
