phylotree_tip_name,Assembly.Identifier,Phylum,Class,Order,Family,Genus,Organism.Name,Eusociality.level,Host.number,eigenvector_1,eigenvector_2,eigenvector_3,eigenvector_4,eigenvector_5,eigenvector_6,eigenvector_7,eigenvector_8,eigenvector_9,eigenvector_10,eigenvector_11,eigenvector_12,Lifespan,log_lifespan
Elysia_crispata_ott80756,GCA_033675545.1_ASM3367554v1,Mollusca,Gastropoda,Sacoglossa,Plakobranchidae,Elysia,Elysia crispata,0,0,-0.064826735787182,0.00726871670052401,0.00117289040238541,6.1018216580958e-5,7.6723940219231e-4,-5.1972444175435e-4,-2.4578836494788e-4,8.99494318749898e-5,1.625566495098e-4,-3.2980279727102e-5,-0.0426952751040831,-0.09425627884515,669.1666667,6.50603315720262
Elysia_chlorotica_ott388568,GCA_003991915.1_ElyChl2.0,Mollusca,Gastropoda,Sacoglossa,Plakobranchidae,Elysia,Elysia chlorotica,0,0,-0.064826735787182,0.00726871670052401,0.0011728904023854,6.10182165809532e-5,7.672394021923e-4,-5.1972444175427e-4,-2.4578836494781e-4,8.99494318750599e-5,1.6255664950979e-4,-3.29802797269963e-5,-0.042695275104083,-0.0942562788451501,466.3888889,6.1450198116393
Elysia_marginata_ott649165,GCA_019649035.1_Ema_v1,Mollusca,Gastropoda,Sacoglossa,Plakobranchidae,Elysia,Elysia marginata,0,0,-0.064826735787182,0.00726871670052399,0.00117289040238539,6.10182165809518e-5,7.6723940219231e-4,-5.1972444175423e-4,-2.4578836494778e-4,8.99494318751082e-5,1.6255664950982e-4,-3.2980279727109e-5,-0.0426952751040826,-0.0942562788451509,270,5.598421958998375
Piscicola_geometra_ott217749,GCA_943735955.1_wrPisGeom1.1,Annelida,Clitellata,Hirudinida,Piscicolidae,Piscicola,Piscicola geometra,0,0,-0.0634704483946879,0.0068416452332414,0.00105546639236105,5.09094585445564e-5,5.8208450317573e-4,-2.3459693169832e-4,-3.0860363255506e-5,-7.78459281450618e-5,-1.7531240482944e-4,-9.21507977712339e-5,-0.0656733782120454,0.0852063043528827,292,5.676753802268282
Hirudinaria_bpling_ott215022,GCA_034509925.1_ASM3450992v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudinaria,Hirudinaria manillensis,0,0,-0.0634708157573784,0.00684175502879497,0.00105549485442255,5.09116806357225e-5,5.8212058154875e-4,-2.3462674228013e-4,-3.08659661458096e-5,-7.78675964579259e-5,-1.7536316062599e-4,-9.21849780930163e-5,-0.0656982525692868,0.085243264474486,2920,7.979338895262328
Hirudo_verbana_ott1037686,GCA_020137395.1_ASM2013739v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo verbana,0,0,-0.0634708377837953,0.00684176161193053,0.00105549656095122,5.09118138674774e-5,5.8212274472335e-4,-2.3462852963275e-4,-3.08663020750204e-5,-7.78688955910407e-5,-1.7536620370609e-4,-9.21870273566847e-5,-0.0656997438966093,0.0852454803757989,1095,6.9985096422506015
Erpobdella_octoculata_ott931415,GCA_963978895.1_wkErpOcto2.1,Annelida,Clitellata,Hirudinida,Erpobdellidae,Erpobdella,Erpobdella octoculata,0,0,-0.0634707663415717,0.00684174025965752,0.00105549102585565,5.09113817321906e-5,5.8211572849332e-4,-2.3462273235901e-4,-3.08652124865104e-5,-7.78646818263745e-5,-1.7535633340903e-4,-9.21803804999781e-5,-0.0656949067236666,0.0852382930030995,817.9924242,6.706853075190667
Hydroides_elegans_ott327380,GCA_001703475.1_H_elegans_v1.0,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides,Hydroides elegans,0,0,-0.0634565656253531,0.0068374949110043,0.00105439020735859,5.08254020414957e-5,5.8071908973377e-4,-2.3346680501022e-4,-3.06476522845074e-5,-7.70211995407685e-5,-1.7337999220041e-4,-9.08466471445779e-5,-0.0647240989229733,0.0837937282744823,304.1666667,5.717575796898126
Ridgeia_piscesae_ott632536,GCA_025642075.2_R07B-5,Annelida,Polychaeta,Sabellida,Siboglinidae,Ridgeia,Ridgeia piscesae,0,0,-0.0634576632873029,0.00683782286223147,0.00105447519036208,5.08320331273436e-5,5.8082668725272e-4,-2.3355551491592e-4,-3.06642944811061e-5,-7.70853479278757e-5,-1.7353019549991e-4,-9.0947513933298e-5,-0.0647974836488084,0.0839025598582543,7300,8.895629627136483
Escarpia_spicata_ott117877,GCA_963995525.1_wsEscSpic3.1,Annelida,Polychaeta,Sabellida,Siboglinidae,Escarpia,Escarpia spicata,0,0,-0.0634576632873029,0.00683782286223147,0.00105447519036208,5.08320331273417e-5,5.8082668725271e-4,-2.335555149159e-4,-3.06642944810402e-5,-7.70853479279143e-5,-1.735301954999e-4,-9.09475139333658e-5,-0.0647974836488085,0.0839025598582544,91250,11.421358271444738
Sabella_spallanzanii_ott415986,GCA_964340945.1_wsSabSpal1.2,Annelida,Polychaeta,Sabellida,Sabellidae,Sabella,Sabella spallanzanii,0,0,-0.0634565656253531,0.0068374949110043,0.00105439020735859,5.0825402041508e-5,5.8071908973377e-4,-2.3346680501022e-4,-3.06476522845664e-5,-7.70211995407466e-5,-1.7337999220037e-4,-9.08466471446335e-5,-0.0647240989229731,0.0837937282744824,1825,7.509335266016592
Stenchaetothrips_biformis_ott157036,GCA_030522485.1_ASM3052248v1,Arthropoda (Mandibulata),Insecta,Thysanoptera,Thripidae,Stenchaetothrips,Stenchaetothrips biformis,0,0,-0.0068415310702411,-0.0460461185897363,-0.0381000884904365,0.0170847072851973,-0.00483835454994102,0.0574604657330974,0.128813492848953,-0.131755279005,-0.314371867748709,0.0093500476047106,0.00171448401784392,-0.00172621870678954,21.16,3.052112606990099
Frankliniella_fusca_ott80013,GCA_029379305.1_ASM2937930v1,Arthropoda (Mandibulata),Insecta,Thysanoptera,Thripidae,Frankliniella,Frankliniella fusca,0,0,-0.0068415310702411,-0.0460461185897362,-0.0381000884904365,0.0170847072851973,-0.00483835454994101,0.0574604657330974,0.128813492848953,-0.131755279004999,-0.314371867748709,0.00935004760471063,0.00171448401784406,-0.00172621870678965,35.83,3.5787855313168624
Helobdella_robusta_ott870792,GCA_000326865.1_Helobdella_robusta_v1.0,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Helobdella,Helobdella robusta,0,0,-0.0634707314822324,0.00684172984101362,0.00105548832503788,5.09111708720089e-5,5.8211230488673e-4,-2.3461990342913e-4,-3.08646807748512e-5,-7.78626254087477e-5,-1.7535151643409e-4,-9.21771364806417e-5,-0.0656925459142708,0.0852347850403479,331,5.802118375377063
Pomacea_canaliculata_ott229287,GCA_003073045.1_ASM307304v1,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,Pomacea canaliculata,0,0,-0.064552125608661,0.00718322327046735,0.00114967468732838,5.90588157131959e-5,7.3216493417372e-4,-4.7057230976164e-4,-2.1232257906806e-4,7.09146144473923e-5,0.00012671994762539001,-2.3556278522241e-5,-0.0302232805945269,-0.0624718191519942,1137.213889,7.036336593033251
Marisa_cornuarietis_ott370521,GCA_004794655.1_Mca_v2.0.fa,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Marisa,Marisa cornuarietis,0,0,-0.0645520808053252,0.00718320944707198,0.00114967096972904,5.90585066086312e-5,7.3215949268297e-4,-4.7056514024602e-4,-2.1231795743781e-4,7.09122481780073e-5,1.2671554966195e-4,-2.35552312099783e-5,-0.0302219084719888,-0.0624685712198733,534,6.280395838960195
Lanistes_nyassanus_ott468252,GCA_004794575.1_ASM479457v1,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Lanistes,Lanistes nyassanus,0,0,-0.0645520808053252,0.00718320944707198,0.00114967096972903,5.90585066086189e-5,7.3215949268298e-4,-4.7056514024588e-4,-2.1231795743774e-4,7.09122481779976e-5,1.2671554966183e-4,-2.3555231209924e-5,-0.030221908471989,-0.0624685712198737,3650,8.202482446576537
Lepeophtheirus_salmonis_salmonis_ott5791780,GCA_016086655.4_UVic_Lsal_1.3,Arthropoda (Mandibulata),Crustacea,Hexanauplia,Caligidae,Lepeophtheirus,Lepeophtheirus salmonis,0,1,-0.00663588089587366,-0.0416478448793231,-0.0305306773435248,0.00562788356949541,-0.00839797754487,0.0455791935364387,0.0549915813317728,-0.0258837848297977,-0.0488226835525304,-0.00263548654618513,-0.00140847918811195,0.00299821373253281,212.85,5.360587692274161
Oithona_nana_ott840665,GCA_900157175.1_O_NANA_1,Arthropoda (Mandibulata),Crustacea,Hexanauplia,Oithonidae,Oithona,Oithona nana,0,0,-0.00663582528529818,-0.0416468771223014,-0.0305294852147693,0.00562752785916648,-0.00839722375707661,0.0455708043703257,0.0549771173743523,-0.0258733440839161,-0.0488021990820573,-0.00263406950891491,-0.0014077058537929,0.00299632810809535,42,3.7376696182833684
Schistocephalus_solidus_ott1064216,GCA_017591395.1_ASM1759139v1,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus,0,3,-0.0617871460753471,0.0063154847577195,9.1197092644226e-4,3.8717354965135e-5,3.6219853637221e-4,8.24330407789551e-5,1.9125481581642e-4,-2.1943721937345e-4,-4.5116877707229e-4,-1.2840368693385e-4,-0.0813209976374008,0.120434376358983,398.6625,5.988115194282833
Spirometra_erinaceieuropaei_ott883817,GCA_902702965.1_SerJ_v2_0,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei,0,3,-0.0617871460753471,0.0063154847577195,9.1197092644224e-4,3.87173549651339e-5,3.6219853637218e-4,8.24330407789024e-5,1.9125481581643e-4,-2.1943721937345e-4,-4.5116877707218e-4,-1.2840368693379e-4,-0.0813209976374018,0.120434376358983,5218.575,8.559979655102792
Tachypleus_tridentatus_ott511975,GCA_004210375.1_ASM421037v1,Arthropoda (Chelicerata),Merostomata,Xiphosura,Limulidae,Tachypleus,Tachypleus tridentatus,0,0,-0.00668933670358257,-0.0403170634832549,-0.0202962621618864,-0.00273901996527387,-0.18905817832778,-0.0260893547815501,-0.0080742927475782,0.00185998124412915,0.00323397636264095,9.75423774082975e-5,2.2540321300571e-4,-2.497495740088e-4,5475,8.607947554684701
Limulus_polyphemus_ott511973,GCA_000517525.1_Limulus_polyphemus-2.1.2,Arthropoda (Chelicerata),Merostomata,Xiphosura,Limulidae,Limulus,Limulus polyphemus,0,0,-0.00668933648153433,-0.0403170597726217,-0.0202962590230642,-0.00273901927966285,-0.189058111128421,-0.026089335771506,-0.00807428434222068,0.00185997827599706,0.00323397099493222,9.75421700110274e-5,2.2540272362053e-4,-2.4974895304922e-4,7026.25,8.857408414316284
Lithobius_mutabilis_ott267601,GCA_034697385.1_ASM3469738v1,Arthropoda (Mandibulata),Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius mutabilis,0,0,-0.0066800479625171,-0.0417004953697658,-0.0283403925598403,-0.00192302225628374,-0.0196319328661605,0.263247782426741,-0.0987360367934528,0.0109340130878029,0.0184892597139871,4.9481993682648e-4,4.8424416147578e-4,-5.7371408198315e-4,1825,7.509335266016592
Loa_loa_ott555803,GCA_000183805.3_Loa_loa_V3.1,Nematoda,Chromadorea,Monhysterida,Onchocercidae,Loa,Loa loa,0,2,-0.00795787132623492,-0.0870932342624575,0.0858312562546659,0.00110515680339018,0.0103181919006259,-0.00492319822218723,-0.00195796822527032,5.365101402626e-4,9.4505748149284e-4,3.0827457305433e-5,8.77703138134778e-5,-9.99625000017429e-5,4675.275,8.450043263522163
Mansonella_perstans_ott685524,GCA_037074765.1_Mpe_Cam_1,Nematoda,Chromadorea,Monhysterida,Onchocercidae,Mansonella,Mansonella perstans,0,2,-0.00795788013947323,-0.0870935016982875,0.0858316991223263,0.00110516603307987,0.0103183142655382,-0.0049233179131938,-0.0019580362333894,5.36538707749e-4,9.4510982123867e-4,3.08296444738603e-5,8.77766726031205e-5,-9.99707935585569e-5,4281.3,8.362011980774454
Litomosoides_sigmodontis_ott549976,GCA_963070105.1_nxLitSigm11.1,Nematoda,Chromadorea,Monhysterida,Onchocercidae,Litomosoides,Litomosoides sigmodontis,0,2,-0.00795787132623492,-0.0870932342624576,0.0858312562546659,0.00110515680339018,0.0103181919006259,-0.00492319822218724,-0.00195796822527031,5.3651014026263e-4,9.4505748149287e-4,3.0827457305439e-5,8.77703138134296e-5,-9.99625000015696e-5,560.9625,6.329654058368689
Mansonella_ozzardi_ott1020921,GCA_029876185.1_NEB_Moz_Venz_1,Nematoda,Chromadorea,Monhysterida,Onchocercidae,Mansonella,Mansonella ozzardi,0,2,-0.00795788013947323,-0.0870935016982875,0.0858316991223263,0.00110516603307987,0.0103183142655382,-0.00492331791319381,-0.0019580362333894,5.3653870774901e-4,9.451098212387e-4,3.0829644473864e-5,8.77766726031249e-5,-9.99707935585817e-5,2100.375,7.649871179198106
Monoplex_corrugatus_ott2890223,GCA_030674185.1_MNHN-Mocor-1,Mollusca,Gastropoda,Littorinimorpha,Ranellidae,Monoplex,Monoplex corrugatus,0,0,-0.0645491769720585,0.00718231319705831,0.00114942984591107,5.9038446541402e-5,7.3180613102536e-4,-4.7009851366577e-4,-2.1201658906098e-4,7.07574243791166e-5,1.2642768016917e-4,-2.34864819453939e-5,-0.0301318125504085,-0.0622548892955558,1505.625,7.316963373369136
Littorina_saxatilis_ott182096,GCA_037325665.1_US_GU_Lsax_2.0,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina saxatilis,0,0,-0.0645513653772358,0.00718298842629894,0.00114961144740928,5.90535471088285e-5,7.3207198293335e-4,-4.7044888773953e-4,-2.1224250003743e-4,7.0873137461235e-5,1.2664275524517e-4,-2.35377163034185e-5,-0.0301989387048593,-0.0624138185506541,2443.472222,7.801175348526091
Potamopyrgus_estuarinus_ott513707,GCA_040114235.1_ASM4011423v1,Mollusca,Gastropoda,Littorinimorpha,Tateidae,Potamopyrgus,Potamopyrgus estuarinus,0,0,-0.0645506794635821,0.00718277677990309,0.00114955452305179,5.90488134045159e-5,7.3198863790793e-4,-4.7033901607685e-4,-2.1217164243828e-4,7.08368295581534e-5,1.2657526696315e-4,-2.35216342156986e-5,-0.0301778676311834,-0.0623639191432559,365,5.8998973535824915
Lottia_scabra_ott840646,GCA_029955415.1_xgLotScab1.0.hap1,Mollusca,Gastropoda,Lottioidea,Lottiidae,Lottia,Lottia scabra,0,0,-0.0643425968938567,0.00711761698076992,0.00113175000244945,5.75316890332713e-5,7.045424804018e-4,-4.3037962562553e-4,-1.8405807737966e-4,5.38534176909513e-5,9.4372089879305e-5,-1.45911541972578e-5,-0.0182970241945505,-0.0309352285285632,3041.666667,8.020160889892171
Macrostomum_lignano_ott735030,GCA_002269645.1_Mlig_3_7,Platyhelminthes,Turbellaria,Macrostomida,Macrostomidae,Macrostomum,Macrostomum lignano,0,0,-0.061747561030043203,0.0063042609591456,9.0924619183645e-4,3.85299785852183e-5,3.5970732716362e-4,8.12672502322421e-5,1.8738082755271e-4,-2.1259292809042e-4,-4.3652476964098e-4,-1.2304448232229e-4,-0.0778539074307693,0.114539231060001,627.2916667,6.441411610621027
Sipha_flava_ott443995,GCA_003268045.1_YSA_version1,Arthropoda (Mandibulata),Insecta,Hemiptera,Aphididae,Sipha,Sipha flava,0,0,-0.00683730616355556,-0.0459672183006634,-0.0379903014088075,0.0170049266739162,-0.00480622823821036,0.0566745573849053,0.126286205403441,-0.127763831646207,-0.304457881291631,0.00896999214777279,0.00164327976135612,-0.00164377561565216,43,3.7612001156935624
Magicicada_cassini_ott435888,GCA_028571305.1_ASM2857130v1,Arthropoda (Mandibulata),Insecta,Hemiptera,Cicadidae,Magicicada,Magicicada cassini,0,0,-0.0068394461668264,-0.0460071533907735,-0.0380458258711966,0.0170452266022652,-0.00482243463063689,0.0570691112389647,0.127549794236922,-0.129744615661842,-0.309373455360752,0.00915721360390684,0.00167833389846513,-0.00168418070599665,6205,8.733110697638708
Venustaconcha_ellipsiformis_ott116466,GCA_003401595.1_ASM340159v1,Mollusca,Bivalvia,Unionida,Unionidae,Venustaconcha,Venustaconcha ellipsiformis,0,0,-0.0649153059924412,0.00729818352107398,0.00118147368874076,6.18241806407125e-5,7.8345965165153e-4,-5.5460172739616e-4,-2.811966235413e-4,1.4517255554358e-4,2.8680293601991e-4,1.1298833294482e-4,0.089851116370353007,0.0177501961657094,5475,8.607947554684701
Margaritifera_margaritifera_durrovensis_ott622474,GCA_029931535.1_MarmarV2,Mollusca,Bivalvia,Unionida,Margaritiferidae,Margaritifera,Margaritifera margaritifera,0,0,-0.0649152936511309,0.00729817967402756,0.00118147264225806,6.18240920058767e-5,7.8345805666893e-4,-5.5459941270228e-4,-2.811949467711e-4,1.4517122843979e-4,2.8680020901863e-4,1.1298695661781e-4,0.0898499987475403,0.0177499433162186,53290,10.883503975290829
Unio_pictorum_ott70003,GCA_030141615.1_Upi_BIV9798,Mollusca,Bivalvia,Unionida,Unionidae,Unio,Unio pictorum,0,0,-0.0649154693680091,0.00729823444875021,0.00118148754222861,6.18253540032165e-5,7.8348076635893e-4,-5.5463237005492e-4,-2.8121882132242e-4,1.4519012452552e-4,2.8683903772253e-4,1.130065537981e-4,0.0898659123182754,0.0177535436058392,5091.75,8.535376861849866
Megalonaias_nervosa_ott609673,GCA_016617855.1_ASM1661785v1,Mollusca,Bivalvia,Unionida,Unionidae,Megalonaias,Megalonaias nervosa,0,0,-0.0649153059924412,0.00729818352107397,0.00118147368874077,6.18241806406726e-5,7.8345965165155e-4,-5.5460172739621e-4,-2.8119662354133e-4,1.4517255554363e-4,2.8680293601987e-4,1.1298833294481e-4,0.0898511163703531,0.0177501961657092,16425,9.706559843352812
Watersipora_subatra_ott5736426,GCA_963576615.1_tzWatSuba1.1,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,Watersipora,Watersipora subatra,0,0,-0.0617090877459061,0.00629335680152437,9.0660019598005e-4,3.83481369691382e-5,3.5729145870314e-4,8.01396374568621e-5,1.8364185419344e-4,-2.0601283434392e-4,-4.2245238866247e-4,-1.1791145094913e-4,-0.0745341982377093,0.108907345990982,243.3333333,5.49443224533734
Mermis_nigrescens_ott824126,GCA_036768485.1_OU_Mnig_GAv1.2,Nematoda,Enoplea,Mermithida,Mermithidae,Mermis,Mermis nigrescens,0,1,-0.00794409700398716,-0.0866750212527722,0.0851382915054052,0.00109070170152216,0.0101263567067043,-0.00473487869779123,-0.00185063988887634,4.9117887621872e-4,8.6195128390855e-4,2.73383799006345e-5,7.76218700129113e-5,-8.66839032954795e-5,790,6.672032945461067
Ornithodoros_moubata_ott896268,GCA_029532675.1_ASM2953267v1,Arthropoda (Chelicerata),Arachnida,Ixodida,Argasidae,Ornithodoros,Ornithodoros moubata,0,0,-0.00670292599392533,-0.0405455851935443,-0.0204908739453266,-0.0027819718604335,-0.193316799740672,-0.0273456440013218,-0.00865036286889698,0.00207770983259523,0.00363094132980845,1.1384898689022e-4,2.6411626154162e-4,-3.0106859952667e-4,4197.5,8.342244388951697
Patella_caerulea_ott833972,GCA_964341155.2_xgPatCaer1.2,Mollusca,Gastropoda,Patelloidea,Patellidae,Patella,Patella caerulea,0,0,-0.0643428594063195,0.00711769749752644,0.00113177151537496,5.75334591295253e-5,7.0457326218232e-4,-4.304181754945e-4,-1.840816325851e-4,5.38639839091844e-5,9.43913488574528e-5,-1.45949690708065e-5,-0.0183019090996107,-0.0309446871093286,1703.333333,7.440342394333946
Patella_pellucida_ott326421,GCA_917208275.1_xgPatPell1.1,Mollusca,Gastropoda,Patelloidea,Patellidae,Patella,Patella pellucida,0,0,-0.0643428594063195,0.00711769749752645,0.00113177151537494,5.75334591295248e-5,7.0457326218232e-4,-4.3041817549452e-4,-1.8408163258509e-4,5.38639839088915e-5,9.43913488575137e-5,-1.45949690708979e-5,-0.0183019090996106,-0.0309446871093286,365,5.8998973535824915
Patella_ulyssiponensis_ott503763,GCA_963678685.1_xgPatUlys2.1,Mollusca,Gastropoda,Patelloidea,Patellidae,Patella,Patella ulyssiponensis,0,0,-0.0643428594063195,0.00711769749752644,0.00113177151537495,5.75334591295113e-5,7.0457326218233e-4,-4.3041817549458e-4,-1.840816325851e-4,5.38639839091151e-5,9.4391348857411e-5,-1.45949690709141e-5,-0.0183019090996107,-0.0309446871093287,5475,8.607947554684701
Patella_depressa_ott259396,GCA_948474765.1_xgPatDepr1.1,Mollusca,Gastropoda,Patelloidea,Patellidae,Patella,Patella depressa,0,0,-0.0643428594063195,0.00711769749752646,0.00113177151537495,5.75334591295222e-5,7.0457326218232e-4,-4.3041817549448e-4,-1.8408163258503e-4,5.3863983909074e-5,9.43913488576132e-5,-1.45949690708512e-5,-0.0183019090996106,-0.0309446871093288,2068.333333,7.634498408809438
Phorcus_lineatus_ott1016187,GCA_921293015.1_xgPhoLine1.1,Mollusca,Gastropoda,Trochida,Trochidae,Phorcus,Phorcus lineatus,0,0,-0.0643383233436492,0.0071163061331252,0.00113139973948538,5.7502866268888e-5,7.0404119985216e-4,-4.2975159361197e-4,-1.8367420259083e-4,5.3681120627904e-5,9.40580237941809e-5,-1.45289122702071e-5,-0.0182173202670796,-0.0307808471243812,4927.5,8.502587039026876
Pinctada_imbricata_ott763333,GCA_033119305.1_ASM3311930v1,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada,Pinctada imbricata,0,0,-0.0649927490552059,0.00732237932203018,0.00118807153162697,6.23850922281316e-5,7.9359488576871e-4,-5.6952886318392e-4,-2.92146004872e-4,1.540367509614e-4,3.0506570389039e-4,1.2238670222258e-4,0.0974973681721499,0.019503385058107,2190,7.691656822810547
Pinna_nobilis_ott31389,GCA_016161895.1_ASM1616189v1,Mollusca,Bivalvia,Pterioida,Pinnidae,Pinna,Pinna nobilis,0,0,-0.0649924448623925,0.00732228429824653,0.00118804562472629,6.23828903789844e-5,7.9355511218111e-4,-5.6947034790868e-4,-2.9210312123194e-4,1.5400208924023e-4,3.0499430394384e-4,1.2235000731799e-4,0.0974675180358229,0.0194965469249077,9344,9.142489705068009
Margaritifera_margaritifera_cumingii_ott733556,GCA_964021215.1_xbPinMarg1,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada,Pinctada margaritifera,0,0,-0.0649927490552059,0.00732237932203018,0.00118807153162698,6.23850922281556e-5,7.9359488576873e-4,-5.6952886318395e-4,-2.9214600487202e-4,1.5403675096139e-4,3.0506570389046e-4,1.223867022225e-4,0.09749736817215,0.0195033850581073,2007.5,7.604645445820917
Pteria_penguin_ott335715,GCA_035048485.1_Ppen_2.0,Mollusca,Bivalvia,Pterioida,Pteriidae,Pteria,Pteria penguin,0,0,-0.0649927090453665,0.00732236682377833,0.00118806812416162,6.23848026257746e-5,7.9358965449237e-4,-5.6952116698289e-4,-2.921403646788e-4,1.5403219223078e-4,3.0505631334746e-4,1.2238187617717e-4,0.0974934423442235,0.0195024857310823,1405.25,7.247970501882184
Polydesmus_angustus_ott193759,GCA_034698085.1_ASM3469808v1,Arthropoda (Mandibulata),Diplopoda,Polydesmida,Polydesmidae,Polydesmus,Polydesmus angustus,0,0,-0.0066804552467356,-0.0417075500148939,-0.0283484551239383,-0.00192390881231754,-0.0196448019268284,0.263603203736199,-0.0989272433412636,0.0109667011838795,0.0185467985335825,4.9680434877628e-4,4.8622833486531e-4,-5.7641699594945e-4,730,6.593044534142437
Tetranychus_urticae_ott106112,GCA_000239435.1_ASM23943v1,Arthropoda (Chelicerata),Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus urticae,0,0,-0.00670570496406048,-0.0405922771629601,-0.020530601026249,-0.00279072756470688,-0.194183574153116,-0.0275999280900441,-0.00876641737343794,0.0021212018082613,0.00371015760741549,1.1707931811206e-4,2.7177983504651e-4,-3.1117660163802e-4,50,3.912023005428146
Tetranychus_truncatus_ott827791,GCA_028476895.1_ASM2847689v1,Arthropoda (Chelicerata),Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus truncatus,0,0,-0.00670570496406048,-0.0405922771629601,-0.020530601026249,-0.00279072756470689,-0.194183574153116,-0.0275999280900441,-0.00876641737343793,0.00212120180826128,0.00371015760741551,1.1707931811202e-4,2.7177983504648e-4,-3.1117660163802e-4,48,3.871201010907891
Micromelon_nepouieana_ott44822,GCA_039654405.1_ASM3965440v1,Mollusca,Gastropoda,Acteonimorpha,Aplustridae,Bullina,Bullina lineata,0,0,-0.0642223953412519,0.00708068743947862,0.00112186531852135,5.67161432071277e-5,6.9031738027841e-4,-4.1237133661514e-4,-1.7295341881541e-4,4.8789443966673e-5,8.51242752856315e-5,-1.27332622721649e-5,-0.0159147456106688,-0.0262775347326916,47,3.8501476017100584
Centruroides_vittatus_ott988689,GCA_030686945.2_ASM3068694v2,Arthropoda (Chelicerata),Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides vittatus,0,0,-0.00669083889300485,-0.0403422382722875,-0.0203176224404978,-0.00274370748614775,-0.189519988053546,-0.0262224202132703,-0.008134050275753,0.00188168245715283,0.00327335014939298,9.91006499284604e-5,2.290887743887e-4,-2.5450361223605e-4,1460,7.286191714702382
Cloeon_dipterum_ott725593,GCA_949628265.1_ieCloDipt1.1,Arthropoda (Mandibulata),Insecta,Ephemeroptera,Baetidae,Cloeon,Cloeon dipterum,0,0,-0.0066499331532344904,-0.0421455528093242,-0.0318283613715048,0.00902897139250385,-0.00641752964306416,0.0385148696818879,0.0507396162584803,-0.0189813511564145,-0.0348129675332996,-0.00147712172409865,-5.8222582354292e-4,0.00106281697471439,235.6196319,5.462218775555485
Cordylochernes_scorpioides_ott26536,GCA_030710605.1_ASM3071060v1,Arthropoda (Chelicerata),Arachnida,Pseudoscorpiones,Chernetidae,Cordylochernes,Cordylochernes scorpioides,0,0,-0.00669048099081177,-0.0403362513721255,-0.0203125526865748,-0.00274259827910405,-0.189411072779486,-0.0261914077234551,-0.00812026185816824,0.00187676435481544,0.00326444557825479,9.87536025136652e-5,2.2826917182658e-4,-2.5345742133183e-4,365,5.8998973535824915
Ctenocephalides_felis_felis_ott372741,GCA_003426905.1_ASM342690v1,Arthropoda (Mandibulata),Insecta,Siphonaptera,Pulicidae,Ctenocephalides,Ctenocephalides felis,0,0,-0.0074688366367702,-0.0609690623712614,-0.0674009883753541,0.0743241439586274,0.02209088924842,-0.0179102173782402,-0.00738932704145335,-0.0241651730531951,0.0196348681222207,-0.194179497424389,3.2835964949877e-4,-1.5547631271568e-4,1095,6.9985096422506015
Antarctodrilus_proboscidea_ott219219,GCA_904063045.1_Dgyrociliatus_assembly,Annelida,Polychaeta,Dinophilidae,Dinophilidae,Dimorphilus,Dimorphilus gyrociliatus,0,0,-0.0634573947976665,0.00683774375635215,0.00105445499840481,5.08304942592055e-5,5.808023730896e-4,-2.3353740124636e-4,-3.06612026323073e-5,-7.70755530004581e-5,-1.7350783910362e-4,-9.09353529693048e-5,-0.064788837363834,0.0838918423579976,109,4.6913478822291435
Echinomermella_matsi_ott1067017,GCA_964256745.1_neEchMats5.1,Nematoda,Enoplea,Enoplida,Echinomermellidae,Echinomermella,Echinomermella matsi,0,1,-0.00794409700398716,-0.0866750212527722,0.0851382915054052,0.00109070170152216,0.0101263567067043,-0.00473487869779123,-0.00185063988887635,4.9117887621872e-4,8.6195128390857e-4,2.73383799006423e-5,7.76218700129115e-5,-8.66839032954771e-5,730,6.593044534142437
Enchytraeus_crypticus_ott249077,GCA_905160935.1_enchytraeus_crypticus_genome,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus crypticus,0,0,-0.0634573947976665,0.00683774375635215,0.00105445499840481,5.08304942592037e-5,5.8080237308962e-4,-2.3353740124639e-4,-3.06612026323124e-5,-7.70755530005158e-5,-1.7350783910367e-4,-9.0935352969347e-5,-0.0647888373638338,0.0838918423579977,370,5.91350300563827
