Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Region,DNA_bendability,X_Displacement,Y_Displacement,Inclination,Tip,Shear,Stretch,Stagger,Buckle,Propel,Opening,Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Chi,Phase,Amplitude,Hydrogen_bond,Stacking_energy,Solvation,Shift,Slide,Rise,Tilt,Roll,Twist,A_philicity_energy
GCA_004382745.1_QAU_Airr_1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians irradians,730.0,genome,-0.0287461159999999,-0.9250258066214004,-0.0928897799345399,3.8199628732977993,0.25354316923696,0.09743821,0.02509521,0.06242291,2.052240554,-9.770577682,2.120900969,-71.84343254224,169.4116146649,55.12827086164999,134.32808361530005,-161.13636505349996,-112.43169502119,-111.02103961511,150.14864359269998,41.54570837851001,-13.345165185500004,-54.11251693449999,-348.7984714,-0.1355560399999999,-0.3202171299999996,3.320532249999999,-0.7069153799999996,2.128441612000001,34.49763567899997,0.67723751
GCA_002113885.2_ASM211388v2,Mollusca,Bivalvia,Pectinida,Pectinidae,Mizuhopecten,Mizuhopecten yessoensis,5031.785714,genome,-0.025769798,-0.9289573162270004,-0.09220478870816,3.8390475415590006,0.247607815576,0.09588215,0.02516123,0.0635292,1.993485178,-9.661967935999996,2.098013116,-71.85660901898001,169.34459407350008,55.14837424830999,134.34835631970003,-161.10891803340002,-112.46764584682,-111.03652194220004,150.1712516873,41.548918280620015,-13.414882492000004,-54.12561792700003,-348.8265167999999,-0.1347323799999999,-0.3200912600000001,3.32010392,-0.6885732889999998,2.156498244,34.473508729,0.6697225199999999
GCA_002072015.1_ASM207201v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,Radix auricularia,730.0,genome,-0.0350923969999999,-0.9269878490537002,-0.0838228741935199,3.8399522439008,0.2927925391989801,0.09699016,0.02438548,0.0623791,2.2822167989999995,-9.901911693000002,2.1151607070000003,-71.84650788279,169.42772760600008,55.048731241350026,134.38135212929996,-161.1122969591,-112.40043355426997,-111.06907381098,150.19153510419994,41.558506540700016,-13.356000573500005,-54.09798484600002,-348.53762709999984,-0.1428350899999999,-0.3221865899999999,3.322815590000004,-0.7546058059999999,2.129153681,34.518801620000005,0.6797556399999999
GCA_000002075.2_AplCal3.0,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,Aplysia californica,365.0,genome,-0.029936854,-0.932826071016,-0.0636385334086,3.9318246375918,0.27937342702816,0.09274038,0.02413557,0.06478465,2.50221989,-9.707930867999996,2.016007435000001,-71.90701232903002,169.20500940579993,55.09326384422999,134.51425235560004,-161.065922332,-112.49467235899996,-111.04928627634004,150.38123277799997,41.5493353654,-13.625784896999996,-54.10336885800002,-348.3419516000001,-0.1330264200000001,-0.32260922,3.3245387100000023,-0.7175197700000003,2.1846905290000005,34.47865924899997,0.66575279
GCA_003918875.1_ASM391887v1,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,Haliotis rubra,6387.5,genome,-0.020921757,-0.9356900335300996,-0.0812653283511799,3.9120939300414,0.2386929948904599,0.09106437,0.0247393599999999,0.06482562,2.035263184,-9.486603706000004,2.003675432,-71.91111401613999,169.14890086259996,55.12947973233999,134.51195419089993,-160.99312837619996,-112.49441411360996,-111.12942090730998,150.42490207609998,41.52791584002,-13.657858896000004,-54.16415901799999,-348.70604050000003,-0.1307854599999999,-0.3150195600000002,3.3198985100000007,-0.657038627,2.216773025999999,34.44165251599999,0.65775894
GCA_003401595.1_ASM340159v1,Mollusca,Bivalvia,Unionida,Unionidae,Venustaconcha,Venustaconcha ellipsiformis,5475.0,genome,-0.030508851,-0.9186642456518996,-0.08975911622108,3.8313334228921008,0.2767405598318601,0.0989399,0.0246008299999999,0.06162251,2.1906527720000004,-9.914023086000004,2.1471940539999994,-71.84503913141,169.44902082589996,55.10748564333999,134.3179507807,-161.07682102180007,-112.3703616283,-111.18423127293998,150.0903095819,41.56096450160999,-13.274853402500002,-54.102814491,-348.86936019999985,-0.13667783,-0.3220490399999998,3.3205608899999994,-0.7513062610000001,2.111940982,34.50403732399998,0.6884121799999998
GCA_000517525.1_Limulus_polyphemus-2.1.2,Arthropoda (Chelicerata),Merostomata,Xiphosura,Limulidae,Limulus,Limulus polyphemus,7026.25,genome,-0.033198898,-0.9211870707525004,-0.09258000552382,3.798653121537401,0.2595407047866801,0.0993391499999999,0.0246484199999999,0.0633554799999999,2.190270608,-9.959029698999998,2.178749859,-71.81726240588004,169.55922253749998,55.09340313567,134.27712181569996,-161.19470168040002,-112.38150928735,-111.01111605401002,150.02758341419997,41.5684933554,-13.223519576999998,-54.10355151300003,-348.8473563999999,-0.1431136299999999,-0.3234597299999999,3.321583120000001,-0.7653164170000001,2.098088901000001,34.528301968999976,0.6860538
GCA_002091895.1_Cmul_gen_Assembly01,Arthropoda (Mandibulata),Crustacea,Decapoda,Atyidae,Caridina,Caridina multidentata,2190.0,genome,-0.030010625,-0.9195005192219002,-0.07895090748594,3.7843965884914015,0.25929139189112,0.10064888,0.02488034,0.06359151,2.298455200999999,-9.961213440999998,2.1809469860000004,-71.84116132184,169.46262359900004,55.1919407031,134.2955351536001,-161.27595452079998,-112.40062411417004,-110.78939183028004,150.07922935360006,41.56253848591,-13.2066812505,-54.05885993900001,-348.75656689999994,-0.1261235899999999,-0.3240283,3.3239691399999987,-0.7184114169999996,2.0871566290000008,34.55811272900003,0.68896088
GCA_004210375.1_ASM421037v1,Arthropoda (Chelicerata),Merostomata,Xiphosura,Limulidae,Tachypleus,Tachypleus tridentatus,5475.0,genome,-0.0331305039999999,-0.9209906276019,-0.0955668988633799,3.792115049249,0.2595592799525,0.09933527,0.02471146,0.06340407,2.156303456,-9.952704857000004,2.184498238,-71.81957725310002,169.5707063514999,55.07900733247002,134.28271220170006,-161.16266893089997,-112.35592899792005,-111.07166142776002,150.0256701438,41.57481226311001,-13.218521089499996,-54.111592926,-348.9093973,-0.1431839,-0.3218282099999997,3.321082740000001,-0.7592942049999999,2.097857245,34.52933255100004,0.68590325
GCA_003999395.1_Eisenia_fetida_CLC_PE_MP,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,Eisenia fetida,2051.908333,genome,-0.0240144519999999,-0.9251639960606,-0.0727355341205,3.9027475834968,0.26997425420122,0.0921735699999999,0.0243567299999999,0.06641957,2.25637142,-9.616130749000002,2.0117411459999994,-71.95968098928998,169.04414276539995,55.137216314169976,134.61168602989997,-160.91361297180003,-112.4069155515,-111.25566143876996,150.54641187810003,41.538531979399984,-13.626080829500005,-54.1540003145,-348.5377212,-0.1382492399999999,-0.3158543300000002,3.3218631700000016,-0.7156978999999997,2.1927245380000007,34.48629166399997,0.6643435699999999
GCA_001194135.2_ASM119413v2,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus bimaculoides,517.0833333,genome,-0.021113335,-0.9373024789653998,-0.0846192952924799,3.8107253328426,0.2020570323211399,0.0960673399999999,0.0250804299999999,0.06367869,1.8839173190000005,-9.627137839,2.106182352,-71.85339952862998,169.35228981700004,55.13782303360001,134.38923965959998,-161.21175132789998,-112.47031126087998,-110.81025653693,150.2572607264001,41.54347189800999,-13.377941565500002,-54.11841550399999,-349.0092425999999,-0.1227359599999999,-0.3236068199999998,3.3220294300000046,-0.667959001,2.150755493000001,34.483291163,0.6743699099999999
GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,genome,-0.0307703789999999,-0.9270230184135,-0.0681518894521999,3.9242990706333,0.29461592632312,0.0923603799999999,0.0238653399999999,0.06381771,2.39259381,-9.729275553,2.013043922,-71.92801927992001,169.19110037720003,55.11710740441002,134.57252780989995,-160.9966816072,-112.45437225223998,-111.16381369134004,150.47910146250004,41.53487420527998,-13.628057872,-54.1479858315,-348.5482156000001,-0.1331234499999999,-0.31859382,3.3222921700000034,-0.6964331260000001,2.175864228999999,34.474749349,0.66920185
GCA_013357305.1_ASM1335730v1,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Radopholus,Radopholus similis,166.0416667,genome,-0.036402794,-0.9368525621105,-0.0513018491520999,4.0273186269819,0.25290710550008,0.08459744,0.02277501,0.0647179,2.663447382,-9.490314658000004,1.8377871169999995,-72.011444254,168.9579786293,55.000528997840014,134.85577285079995,-160.74727327230005,-112.46098237937,-111.23114825526996,150.9339890051,41.47822029184999,-14.0134802095,-54.19115719149997,-347.8320977,-0.1354030999999999,-0.3084670299999999,3.323867099999999,-0.71221258,2.2126735660000003,34.49143115599999,0.65482992
GCA_013365325.1_Dcau_362YU_v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dipetalonema,Dipetalonema caudispina,692.475,genome,-0.045558881,-0.8999735965131002,-0.09358349598818,3.770295200304898,0.3233002937277,0.1044479999999999,0.02419982,0.0577359899999999,2.525901075,-10.336829694999995,2.227500018,-71.81146971738,169.66365567439993,55.06974916165999,134.26858614850002,-161.14350383020007,-112.23707652537,-111.25385477398,150.00297191699997,41.56268385268,-13.056944418500004,-54.070459941,-348.7433786000001,-0.1448055499999998,-0.3219105499999999,3.32240481,-0.8191702589999996,2.0041566100000003,34.58251452699998,0.7159506900000001
GCA_005281725.1_ASM528172v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Wuchereria,Wuchereria bancrofti,5196.632813,genome,-0.0478218649999999,-0.8996421489402999,-0.09624356337146,3.7501472335662,0.3333731559992799,0.1058217399999999,0.02415008,0.05724411,2.512295804,-10.410321218000004,2.259129918,-71.79797221191001,169.7316075567999,55.04092799579003,134.2346619489,-161.13252221929991,-112.20013767861998,-111.28364095051003,149.92988451430003,41.57812318434999,-12.974329511999994,-54.0633568025,-348.7983418000001,-0.14690405,-0.3227035400000003,3.3224624799999987,-0.8363287069999997,1.9870500140000007,34.59473317100002,0.7213702400000002
GCA_012070555.1_ASM1207055v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia pahangi,1956.135,genome,-0.047469036,-0.9010985930994996,-0.0989191610671199,3.731603316245899,0.33198672048996,0.10680865,0.02432263,0.05710713,2.46723587,-10.424108079000003,2.279487963,-71.78704357121998,169.76815790250004,55.037693863650006,134.20631956890003,-161.15263362959996,-112.17900247204996,-111.24115717365004,149.88670781820005,41.584620703400006,-12.9186927925,-54.05427894900001,-348.8398827,-0.1474025299999999,-0.3231971700000002,3.322310010000002,-0.8376376400000003,1.975802198,34.60138927100003,0.7233674400000001
GCA_008729115.1_FGCZ_Drep_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria repens,2653.2,genome,-0.04688796,-0.8957365630186004,-0.1005690152633999,3.7087628383984,0.3079527738184798,0.10774215,0.02457882,0.05646426,2.4444139920000008,-10.417014028000002,2.287984722,-71.78180970534997,169.76460195910002,55.06887428747998,134.19377428680002,-161.18741875449996,-112.16914919836998,-111.16468291308996,149.9027921992,41.567550259,-12.8805901675,-54.0510818625,-348.8630920999999,-0.1452431799999999,-0.3220462900000002,3.32215074,-0.8366960310000001,1.958079912,34.61265741100001,0.72766083
GCA_015776835.1_Ae_genome_v2,Arthropoda (Mandibulata),Insecta,Hymenoptera,Braconidae,Aphidius,Aphidius ervi,18.0,genome,-0.052134944,-0.9107724176112,-0.1153602963035,3.6833638994374014,0.3267886965685401,0.10860557,0.02459088,0.0536021799999999,2.145836817,-10.414494542000002,2.3273703040000004,-71.73784042996999,169.97224745690002,54.975736582140016,134.10609339810003,-161.19040303129995,-112.17402031492,-111.11912260145006,149.7405937487001,41.59878634341998,-12.740269756000002,-54.03751792200001,-348.99441299999984,-0.14408612,-0.3241025000000002,3.3225034699999982,-0.8286930949999998,1.9522095580000003,34.62121925800001,0.72978443
GCA_011421695.1_ASM1142169v1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Ichneumonidae,Diadegma,Diadegma semiclausum,59.7,genome,-0.041551219,-0.9127941533658004,-0.06995131138686,3.9132866072104,0.2414673091685399,0.09147426,0.0236576,0.0614663199999999,2.575743382,-9.805091759,1.966484748,-71.95452423702,169.22938259340006,54.9980196678,134.73330367750003,-160.8789802516,-112.33658782954002,-111.33089192912004,150.7410484028,41.50452043135002,-13.717256318999995,-54.1809092415,-348.08016729999986,-0.1377637399999999,-0.30433491,3.32538363,-0.6974073260000002,2.122382749,34.557454085,0.67905821
GCA_011800805.1_ASM1180080v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo medicinalis,1213.25,genome,-0.0336742319999999,-0.9066347177315,-0.08516337383648,3.860430760435001,0.2650208711907,0.09730153,0.02439863,0.0608566899999999,2.4093191330000003,-9.948150813000002,2.109067099000001,-71.87117110818001,169.32871627540004,55.120303066720005,134.4072132066,-160.98763622570002,-112.29990842552998,-111.28937224236005,150.24588110790006,41.52701510114,-13.380581264999998,-54.1099184825,-348.5528318999999,-0.14033895,-0.3114263299999998,3.322199260000001,-0.7458779659999997,2.1095746210000006,34.556800553000016,0.6901666500000001
GCA_012934845.2_ASM1293484v2,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Pomphorhynchidae,Pomphorhynchus,Pomphorhynchus laevis,224.5,genome,-0.0348282459999999,-0.9081455418197,-0.09466722304852,3.762291726236799,0.2248352239927599,0.1004697899999999,0.02492597,0.0622270999999999,2.1901775370000003,-9.960662029,2.181918791,-71.83177482177,169.478013447,55.11600156380001,134.31422829900004,-161.1145344382,-112.29181132152998,-111.04908790721,150.10969507870007,41.54967788785,-13.185495281499994,-54.10528891450001,-348.6897897,-0.14399698,-0.31594664,3.3223162400000024,-0.7734484589999998,2.066260952,34.57741694899998,0.69449375
GCA_017562135.1_ASM1756213v1,Platyhelminthes,Cestoda,Cyclophyllidea,Dipylidiidae,Dipylidium,Dipylidium caninum,379.5642857,genome,-0.028090114,-0.9346739852389,-0.04966524294688,4.005870856745899,0.2495244997418,0.0851292899999999,0.02340135,0.06789396,2.561248744,-9.485461946,1.8733819540000003,-72.00529242132,168.9126861905999,55.14938238022,134.7657316071,-160.92950313249997,-112.5604652114,-111.05590710598,150.80195319179998,41.49659722225,-13.9830759985,-54.17212367000001,-347.94030510000005,-0.13040569,-0.3123360099999998,3.32568598,-0.6599952159999997,2.253888474,34.49038314999997,0.64537428
GCA_009735665.1_ACgenome_NGS_v2,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus cantonensis,737.13,genome,-0.030054463,-0.9220876107327994,-0.06672705515066,3.928116252474801,0.25237970960432,0.0909485499999999,0.02382975,0.06538899,2.4438437859999995,-9.736846063000003,1.985511954,-71.94659690058,169.12808968730002,55.10506970381,134.64803254810002,-161.00298418499992,-112.44430429208,-111.18291104154002,150.61958148620002,41.51274313074999,-13.704882496999996,-54.168154421,-348.35941730000013,-0.1381952500000001,-0.31288272,3.32368216,-0.7129157289999994,2.1739523350000005,34.51231152400002,0.6669734699999998
GCA_009936545.3_ASM993654v3,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Anentome,Anentome helena,1642.5,genome,-0.020667918,-0.9430508901174,-0.0505219831004199,4.017906503460101,0.2683813654675799,0.08855428,0.0237847899999999,0.06762336,2.429192016,-9.485088694999998,1.937265314,-71.96324682832001,168.99329022559994,55.21909096894998,134.58054120980003,-161.0340374343,-112.62865263095,-110.91482941985,150.49761880219998,41.52726933044999,-13.806598815499996,-54.136165414,-348.44594750000005,-0.1313260599999999,-0.3227931799999999,3.32287976,-0.6952646609999995,2.254174093,34.42409578399997,0.6515557999999999
GCA_018873245.2_Caltech_Along_2.0,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Trhypochthoniidae,Archegozetes,Archegozetes longisetosus,280.0,genome,-0.0399153639999999,-0.8990298485399,-0.09907713026094,3.756072627659599,0.2589713359642598,0.10327936,0.0244533299999999,0.0618903799999999,2.456652272,-10.241674008999992,2.235045625,-71.81867697044999,169.68480418730002,55.079550114880014,134.22502161469998,-161.1503752607,-112.23845486118,-111.17098310301004,149.94209622270003,41.56246972125,-13.067265072,-54.08739881099999,-348.73125709999994,-0.1549646599999999,-0.32021431,3.32151839,-0.854242146,2.01734961,34.57500094200003,0.7083920499999999
GCA_018135715.1_MEX_DaPlex,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,69.83,genome,-0.03623811,-0.9173285314317996,-0.1006463227170799,3.7297100756842014,0.2328279226224799,0.10098035,0.02499882,0.06202134,2.0258656740000003,-9.977056569000002,2.2084002679999992,-71.81145389279999,169.61030231309996,55.07842555305999,134.27846546230003,-161.18475760209998,-112.30674743334995,-110.93692598194,150.05379004340003,41.56291452831,-13.122585457,-54.10614611949999,-348.8270548999999,-0.1411838199999999,-0.31846902,3.322315679999999,-0.7446770880000002,2.055431869,34.57721601599999,0.6934699599999998
GCA_019097775.1_ASM1909777v1,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia expansa,346.9875,genome,-0.0334999599999999,-0.9146036984124004,-0.06931483748228,3.915305848156899,0.2869795030477199,0.09437373,0.0236608199999999,0.0647837399999999,2.6080507179999994,-9.921691055999997,2.047483441,-71.92418774230998,169.22444635219995,55.14010226505,134.52358467370004,-161.01018826390003,-112.40724184576004,-111.22868672448996,150.39598674540008,41.53274457222001,-13.539043346999996,-54.125639782500016,-348.36793730000005,-0.14613964,-0.31963323,3.3234811299999985,-0.7872742159999992,2.1408792560000003,34.519857579,0.67873847
GCA_004794325.1_ASM479432v1,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,Pomacea maculata,1095.0,genome,-0.026424534,-0.9297268058911998,-0.0646382789679,3.9363839012468,0.2790854051521,0.0918552699999999,0.02390104,0.0655049399999999,2.339402771,-9.67232119,2.009002316,-71.94458394890995,169.1333028491,55.12971708951999,134.55074037350002,-160.93892975100005,-112.47822842729,-111.22811377487,150.4094753469,41.55668472092,-13.6385314395,-54.14291114300002,-348.5748411,-0.1326589099999999,-0.3197098,3.3225910199999986,-0.7037798120000007,2.1977950070000025,34.46348732900004,0.6664130300000001
GCA_016920775.1_B2019C,Arthropoda (Mandibulata),Insecta,Diptera,Sciaridae,Bradysia,Bradysia odoriphaga,29.81,genome,-0.0421654119999999,-0.9137877989286995,-0.0905424110746,3.847398813002801,0.2868307093066801,0.09684973,0.02401702,0.0598361599999999,2.383643176,-10.004550737,2.091168610000001,-71.86893387827001,169.4952590000999,54.98594884334,134.4784860607,-160.99234214550006,-112.31726674678,-111.34508984229,150.33486777440004,41.53953874347,-13.409804373499998,-54.14502865,-348.54889790000004,-0.1449038299999999,-0.31448558,3.32202847,-0.7567551780000005,2.085777252999999,34.535131535000005,0.6903450500000001
